"Item ID #","Supplier Stock Ref","Cut","Carat","Color","Natural Fancy Color","Natural Fancy Color Intensity","Natural Fancy Color Overtone","Treated Color","Clarity","Make (Cut Grade)","Grading Lab","Certificate Number","Certificate Path","Image Path","Online Report","Price Per Carat","Total Price","Polish","Symmetry","Measurements (LengthxWidthxHeight)","Depth","Table","Crown Height","Pavilion Depth","Girdle (From / To)","Culet Size","Culet Condition","Graining","Fluorescence Intensity","Fluorescence Color","Enhancement","Supplier","Country","State / Region","Remarks","Phone","Pair Stock Ref.","Email","priceVariance","rareCaretPrice","idexPrice"
"114755970","P145766","Round","0.71","E","","","","","SI2","Excellent","GIA","7226947805","http://DiamondTransactions.net/icp?di=114755970","","","2925","2076.75","Excellent","Excellent","5.8x5.81x3.45","59.5","60","","43","Thin","None","","","None","","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.4972468278668901,4177,"2076.75"
"114808138","ID-407","Round","0.91","F","","","","","SI2","Excellent","GIA","1172794776","http://DiamondTransactions.net/icp?di=114808138","","","3468","3155.88","Excellent","Very Good","6.27x6.3x3.8","60.5","57","","","Thin","None","","","None","","","Dovs Gems ","USA","New York","","1-(212)719-1707","","diamondsdov@gmail.com",0.4347706295633007,7259,"3155.88"
"114898716","HH1295","Round","0.8","F","","","","","SI2","Excellent","GIA","2216769915","http://88.99.93.89/disimage/cert/HH1295.PDF","http://88.99.93.89/dnadetails/dna.aspx?id=HH1295","","2833","2266.40","Excellent","Excellent","5.97x5.96x3.69","61.8","57","15","43.5","Medium / Slightly Thick","","","","None","","","DIAMANTAIRE BVBA","Belgium","","LMXD/ NON GREEN/ NO MILKY / EYECLEAN","+32 477 294 397","","diamantairebvba@gmail.com",0.4453616352201258,5088,"2266.40"
"114971457","28457","Round","0.62","E","","","","","VVS2","Excellent","GIA","5172522242","http://DiamondTransactions.net/icp?di=114971457","","","3345","2073.90","Excellent","Excellent","5.6x5.57x3.31","59.2","62","","","Thin","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.720389023966655,2879,"2073.90"
"114971599","31246","Round","0.94","F","","","","","SI2","Excellent","GIA","16016073","http://DiamondTransactions.net/icp?di=114971599","","","3495","3285.30","Very Good","Very Good","6.32x6.28x3.85","61.2","57","","","Medium / Slightly Thick","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.6686342357012008,4913,"3285.30"
"114972605","34434","Round","0.73","G","","","","","SI1","Very Good","GIA","5172682128","http://DiamondTransactions.net/icp?di=114972605","","","3145","2295.85","Excellent","Excellent","5.95x5.92x3.45","58.2","63","","","Thin / Medium","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.469721767594108,4888,"2295.85"
"114972942","35006","Round","0.63","F","","","","","VS2","Excellent","GIA","1172683922","http://DiamondTransactions.net/icp?di=114972942","","","2940","1852.20","Excellent","Excellent","5.61x5.58x3.33","59.4","61","","","Thin / Medium","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.8395285584768812,2206,"1852.20"
"114973051","35167","Round","0.65","F","","","","","VS1","Excellent","GIA","2175683909","http://DiamondTransactions.net/icp?di=114973051","","","3245","2109.25","Excellent","Excellent","5.69x5.66x3.37","59.4","61","","","Thin / Slightly Thick","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.87875,2400,"2109.25"
"114973181","36149","Round","0.81","H","","","","","SI1","Excellent","GIA","2146257953","http://DiamondTransactions.net/icp?di=114973181","","","3290","2664.90","Excellent","Excellent","5.97x5.94x3.69","62","57","","","Medium / Slightly Thick","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.47572295608711174,5602,"2664.90"
"114973237","36252","Round","0.53","D","","","","","VS2","Excellent","GIA","5171730699","http://DiamondTransactions.net/icp?di=114973237","","","2790","1478.70","Excellent","Excellent","5.27x5.23x3.24","61.7","54","","","Medium","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.6859925788497218,2156,"1478.70"
"114973870","37755","Round","0.81","H","","","","","SI1","Excellent","GIA","2175783074","http://DiamondTransactions.net/icp?di=114973870","","","3095","2506.95","Excellent","Very Good","6x5.97x3.71","61.9","58","","","Thin / Medium","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.4540021731256791,5522,"2506.95"
"114973880","37768","Round","0.82","G","","","","","SI1","Excellent","GIA","1176783350","http://DiamondTransactions.net/icp?di=114973880","","","3385","2775.70","Excellent","Excellent","6.1x6.08x3.64","59.8","61","","","Thin / Medium","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.9152654137817342,3032.52,"2775.70"
"114974024","37944","Round","0.71","G","","","","","SI1","Very Good","GIA","2175785594","http://DiamondTransactions.net/icp?di=114974024","","","2775","1970.25","Excellent","Very Good","5.72x5.71x3.58","62.6","56","","","Medium","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.5087809917355371,3872,"1970.25"
"115102770","UG16802","Round","0.9","J","","","","","SI1","","GIA","3235020960","http://DiamondTransactions.net/icp?di=115102770","","","2898","2608.20","Excellent","Excellent","6.15x6.12x3.89","63.4","57","","","Medium / Slightly Thick","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","","krishjhaveri@amipi.com",0.4662971571607366,5593,"2608.20"
"115239719","1187285","Round","1.32","K","","","","","VVS2","Excellent","GIA","1233033742","http://DiamondTransactions.net/icp?di=115239719","","","3290","4342.80","Excellent","Excellent","7.07x7.08x4.32","61.1","60","13","44.5","Medium / Slightly Thick","None","","","None","","","K.G.K Diamonds (Belgium)","Belgium","","1187285","+3232131157","","sales.antwerp@kgkmail.com",0.7954212454212454,5459.52,"4342.80"
"115240172","20038538","Round","1.51","K","","","","","VS2","Very Good","GIA","6235104746","http://DiamondTransactions.net/icp?di=115240172","","","3339","5041.89","Excellent","Excellent","7.23x7.24x4.68","64.7","55","16.5","44","Slightly Thick","None","","","None","","","K.G.K Diamonds (Belgium)","Belgium","","20038538","+3232131157","","sales.antwerp@kgkmail.com",0.7075498175694639,7125.69,"5041.89"
"115240272","1179629","Round","1.52","K","","","","","VS2","Very Good","GIA","6222270258","http://DiamondTransactions.net/icp?di=115240272","","","3339","5075.28","Excellent","Very Good","7.15x7.27x4.65","64.4","57","16.5","43.5","Very Thin / Thick","None","","","None","","","K.G.K Diamonds (Belgium)","Belgium","","1179629","+3232131157","","sales.antwerp@kgkmail.com",0.6856255066198325,7401.94,"5075.28"
"115308724","HH2828","Round","0.59","G","","","","","VVS1","Excellent","GIA","6222464062","http://88.99.93.89/disimage/cert/HH2828.PDF","http://88.99.93.89/dnadetails/dna.aspx?id=HH2828","","3193","1883.87","Excellent","Excellent","5.36x5.35x3.36","62.8","56","16","43","Medium","","","","None","","","DIAMANTAIRE BVBA","Belgium","","WHITE/ NON GREEN/ NO MILKY / EYECLEAN","+32 477 294 397","","diamantairebvba@gmail.com",0.31840459692411693,5917,"1883.87"
"115315678","XHL-043","Round","1.54","K","","","","","SI2","Excellent","GIA","1229792501","http://DiamondTransactions.net/icp?di=115315678","","","3055","4704.70","Excellent","Excellent","7.38x7.36x4.58","62.1","57","15.5","43","Medium / Slightly Thick","None","","","Strong","","","DTC USA","USA","California","INSCRIBED","1-213 624 4800","","aria@dtcusa.com",0.9091787439613527,5175.17,"4704.70"
"115400294","26922","Round","0.8","I","","","","","SI1","Excellent","GIA","2236547776","http://DiamondTransactions.net/icp?di=115400294","","","2924","2339.20","Excellent","Excellent","5.94x5.91x3.7","62.4","59","15","43.5","Medium / Slightly Thick","None","","","None","","","E.M Trading - Erez Mizrahi","USA","Illinois","","312 251 1252","","ami.s@em-trading.com",0.4814738575545492,4858,"2339.20"
"115505267","XIY-09065","Round","1.02","K","","","","","SI1","Excellent","GIA","6235019962","http://DiamondTransactions.net/icp?di=115505267","","","3075","3136.50","Excellent","Excellent","6.49x6.52x3.97","61","58","","","Medium / Slightly Thick","None","","","Faint","","","DTC USA","USA","California","","1-213 624 4800","","aria@dtcusa.com",0.9092753623188405,3450.15,"3136.50"
"115685344","P147473","Round","1","J","","","","","SI2","Excellent","GIA","1235458419","http://DiamondTransactions.net/icp?di=115685344","","","3225","3225.00","Excellent","Very Good","6.32x6.39x3.96","62.3","56","","43","Medium","None","","","Faint","Blue","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.4436038514442916,7270,"3225.00"
"115781237","EK-5381","Round","1.61","K","","","","","SI2","Excellent","GIA","7236469204","http://DiamondTransactions.net/icp?di=115781237","","","3290","5296.90","Excellent","Excellent","7.46x7.52x4.62","61.7","58","","","Medium","None","","","Medium","Blue","","K & D Diamonds Inc. ","USA","New York","","1-212-869-0811","","david@kddiamonds.com",0.9090441050283165,5826.59,"5296.90"
"115785233","134323","Round","0.63","D","","","","","SI1","Excellent","GIA","2171749695","http://DiamondTransactions.net/icp?di=115785233","","","2952","1859.76","Excellent","Excellent","5.58x5.55x3.35","60.2","58","0.14","43","Medium","","","","None","","","Protea Diamonds Co. Ltd.","Israel","","","972-3-7518460","","office@protea1984.com",0.3985429612170559,4667,"1859.76"
"115984427","7778","Round","1.41","K","","","","","VVS1","Excellent","GIA","2161366481","http://DiamondTransactions.net/icp?di=115984427","","","3430","4836.30","Excellent","Excellent","7.2x7.16x4.49","62.5","56","15.5","41","","","","","None","","","Sunnex Bvba","Belgium","","","32-477-992897","","NIK@SUNRAJGEMS.COM",0.7483751160631383,6462,"4836.30"
"116028048","29628","Round","0.73","G","","","","","SI1","Excellent","GIA","6232695095","http://DiamondTransactions.net/icp?di=116028048","","","3360","2452.80","Excellent","Excellent","5.74x5.78x3.58","62.1","56","","","","","","","None","","","M & D Pienica Bvba","Belgium","","","+32-3-2333864","","serge@mdpienica.com",0.5018412438625205,4888,"2452.80"
"116041208","XHL-015","Round","1.01","K","","","","","VS1","Excellent","GIA","7238040206","http://DiamondTransactions.net/icp?di=116041208","","","3330","3363.30","Excellent","Excellent","6.45x6.44x3.95","61.3","60","13.5","43.5","Medium / Slightly Thick","None","","","None","","","DTC USA","USA","California","INSCRIBED","1-213 624 4800","","aria@dtcusa.com",0.9608571428571429,3499.65,"3363.30"
"116041212","XIY-09006","Round","1","K","","","","","SI1","Good","GIA","2236018643","http://DiamondTransactions.net/icp?di=116041212","","","3157","3157.00","Very Good","Very Good","6.26x6.24x3.94","63","58","15.5","41.5","Medium / Very Thick","None","","","Faint","","","DTC USA","USA","California","","1-213 624 4800","","aria@dtcusa.com",0.9090123812266052,3472.7,"3157.00"
"116128285","P148458","Round","0.8","F","","","","","SI2","Very Good","GIA","2237472965","http://DiamondTransactions.net/icp?di=116128285","","","2775","2220.00","Excellent","Excellent","5.78x5.81x3.71","64","56","","41.5","Slightly Thick","None","","","None","","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.4363207547169811,5088,"2220.00"
"116128305","P148481","Round","0.82","E","","","","","SI1","Very Good","GIA","1238571921","http://DiamondTransactions.net/icp?di=116128305","","","3325","2726.50","Excellent","Excellent","5.86x5.87x3.72","63.4","58","","42","Slightly Thick","None","","","Medium","Blue","","RDI Diamonds","USA","New York","","1 800 874 8768 ext 130","","npalmieri@rdidiamonds.com",0.4437032216075496,6146,"2726.50"
"116240406","802324","Round","1","J","","","","","SI2","Excellent","GIA","2171868934","http://DiamondTransactions.net/icp?di=116240406","","","3216","3216.00","Excellent","Excellent","6.41x6.46x3.96","61.5","59","13","44.5","","None","","","None","","","David Levy Diamonds","USA","New York","Additional clouds are not shown. Pinpoints are not shown.","+1-646+9304090","","dkenig@yahoo.com",0.9545859305431879,3369,"3216.00"
"116240414","802353","Round","1.01","K","","","","","VS2","Very Good","GIA","5171868918","http://DiamondTransactions.net/icp?di=116240414","","","2970","2999.70","Excellent","Excellent","6.34x6.38x4.01","63.1","58","16","43","","None","","","None","","","David Levy Diamonds","USA","New York","Additional clouds are not shown. Pinpoints are not shown.","+1-646+9304090","","dkenig@yahoo.com",0.8971291866028708,3344.11,"2999.70"
"116280287","188506","Round","0.62","E","","","","","VVS2","Excellent","GIA","5171789304","http://DiamondTransactions.net/icp?di=116280287","","","3360","2083.20","Excellent","Excellent","5.49x5.54x3.36","60.9","60","14","43.5","Medium / Slightly Thick","None","","","None","","","GUTFREUND DIAMONDS bvba","Belgium","","","+(32) 03.224.41.44","","sales@gutfreund.be",0.7235151094129906,2879,"2083.20"
"116280730","168506","Round","0.74","I","","","","","VVS2","Excellent","GIA","5226021878","http://DiamondTransactions.net/icp?di=116280730","","","2993","2214.82","Excellent","Excellent","5.76x5.77x3.6","62.5","58","14.5","44","Slightly Thick","None","","","None","","","GUTFREUND DIAMONDS bvba","Belgium","","","+(32) 03.224.41.44","","sales@gutfreund.be",0.9152892561983471,2420,"2214.82"
"116280745","168508","Round","0.75","I","","","","","VVS2","Excellent","GIA","6225073674","http://DiamondTransactions.net/icp?di=116280745","","","2993","2244.75","Excellent","Excellent","5.83x5.85x3.65","62.5","56","15","44","Medium / Slightly Thick","None","","","None","","","GUTFREUND DIAMONDS bvba","Belgium","","","+(32) 03.224.41.44","","sales@gutfreund.be",0.45344374873762877,4951,"2244.75"
"116280746","168509","Round","0.75","I","","","","","VVS2","Excellent","GIA","6215820288","http://DiamondTransactions.net/icp?di=116280746","","","2993","2244.75","Excellent","Excellent","5.89x5.9x3.55","60.2","60","13.5","43","Medium / Slightly Thick","None","","","None","","","GUTFREUND DIAMONDS bvba","Belgium","","","+(32) 03.224.41.44","","sales@gutfreund.be",0.45344374873762877,4951,"2244.75"
"116281190","168187","Round","1","K","","","","","VVS1","Very Good","GIA","6211992743","http://DiamondTransactions.net/icp?di=116281190","","","2940","2940.00","Excellent","Very Good","6.28x6.36x3.98","63","60","14","44","Slightly Thick / Thick","None","","","None","","","GUTFREUND DIAMONDS bvba","Belgium","","","+(32) 03.224.41.44","","sales@gutfreund.be",0.8672566371681416,3390.2,"2940.00"
"116283109","15429","Round","0.62","E","","","","","SI1","Excellent","GIA","6167026594","http://DiamondTransactions.net/icp?di=116283109","http://dtol-member-images.s3-website-us-east-1.amazonaws.com/1179/Images/15429.jpg","","2890","1791.80","Excellent","Excellent","5.54x5.51x3.35","60.5","59","13.5","43","Medium / Slightly Thick","None","","","None","","","Bengal Protea LTD","USA","North Carolina","Inscribed","1-336-299-0299","","askbengal@gmail.com",0.8126984126984127,2205,"1791.80"
"116283153","16026A","Round","0.58","E","","","","","SI1","Excellent","GIA","2161028117","http://DiamondTransactions.net/icp?di=116283153","http://dtol-member-images.s3-website-us-east-1.amazonaws.com/1179/Images/16026A.jpg","","2788","1617.04","Excellent","Excellent","5.37x5.34x3.3","61.7","58","15","43","Medium / Slightly Thick","None","","","None","","","Bengal Protea LTD","USA","North Carolina","E+SI1+/Inscribed","1-336-299-0299","","askbengal@gmail.com",0.8064837905236908,2005,"1617.04"
"116283163","16189","Round","0.57","F","","","","","VS1","Excellent","GIA","1166423146","http://DiamondTransactions.net/icp?di=116283163","http://dtol-member-images.s3-website-us-east-1.amazonaws.com/1179/Images/16189.jpg","","3402","1939.14","Excellent","Excellent","5.32x5.28x3.26","61.5","59","14","43","Medium / Slightly Thick","None","","","None","","","Bengal Protea LTD","USA","North Carolina","Inscribed","1-336-299-0299","","askbengal@gmail.com",0.8167649536647009,2374,"1939.14"
"116283180","16476","Round","0.53","E","","","","","VS2","Excellent","GIA","2161741581","http://DiamondTransactions.net/icp?di=116283180","","","3240","1717.20","Excellent","Excellent","5.19x5.18x3.22","62.1","57","15","43","Medium / Slightly Thick","None","","","None","","","Bengal Protea LTD","USA","North Carolina","Inscribed","1-336-299-0299","","askbengal@gmail.com",0.8099056603773584,2120,"1717.20"
